begin_time,end_time,filename,call_length,label,dataset,location,date,pst_or_master_tape_identifier,split_type
219.718,222.027,60012,2.309,1,podcast_round1,"Dabob Bay, Seattle, Washington",1960-10-28,60012,val
224.311,226.138,60012,1.827,1,podcast_round1,"Dabob Bay, Seattle, Washington",1960-10-28,60012,val
231.989,234.287,60012,2.298,1,podcast_round1,"Dabob Bay, Seattle, Washington",1960-10-28,60012,val
234.009,236.215,60012,2.206,1,podcast_round1,"Dabob Bay, Seattle, Washington",1960-10-28,60012,val
240.71400000000003,243.618,60012,2.904,1,podcast_round1,"Dabob Bay, Seattle, Washington",1960-10-28,60012,val
245.202,248.185,60012,2.983,1,podcast_round1,"Dabob Bay, Seattle, Washington",1960-10-28,60012,val
247.86900000000003,249.69000000000003,60012,1.821,1,podcast_round1,"Dabob Bay, Seattle, Washington",1960-10-28,60012,val
0.0,1.0590000000000002,92303001,1.0590000000000002,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.107,92303002,1.107,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.306,92303003,1.306,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.466,92303004,1.466,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,2.026,92303005,2.026,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.706,92303006,1.706,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.233,92303007,1.233,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,2.613,92303008,2.613,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.548,92303009,1.548,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.39,9230300A,1.39,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.376,9230300B,1.376,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,5.296,9230300C,5.296,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.315,9230300D,1.315,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,2.786,9230300E,2.786,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.327,9230300F,1.327,1,podcast_round1,"Kikvika, Norway",1993-06-01,92303,val
0.0,1.7632,97745001,1.7632,1,podcast_round1,Oregon Coast Aquarium,1997-01-01,97745,val
0.0,1.7824,97745002,1.7824,1,podcast_round1,Oregon Coast Aquarium,1997-01-01,97745,val
0.0,1.669,97745003,1.669,1,podcast_round1,Oregon Coast Aquarium,1997-01-01,97745,val
0.0,1.665,97745004,1.665,1,podcast_round1,Oregon Coast Aquarium,1997-01-01,97745,val
0.0,2.066,97745005,2.066,1,podcast_round1,Oregon Coast Aquarium,1997-01-01,97745,val
0.0,1.847,97745006,1.847,1,podcast_round1,Oregon Coast Aquarium,1997-01-01,97745,val
0.0,1.2712,97753001,1.2712,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,1.3794,97753002,1.3794,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,0.9059,97753003,0.9059,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,1.47,97753004,1.47,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,1.1982,97753005,1.1982,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,0.9878,97753006,0.9878,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,1.619,97753007,1.619,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,0.6312,97753008,0.6312,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,0.8855,97753009,0.8855,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,0.5991,9775300A,0.5991,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,0.6955,9775300B,0.6955,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,0.6809,9775300C,0.6809,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,0.7364,9775300D,0.7364,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,1.066699,9775300E,1.066699,1,podcast_round1,Oregon Coast Aquarium,1998-01-13,97753,val
0.0,1.364,97768001,1.364,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,0.87,97768002,0.87,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,0.9,97768003,0.9,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,1.095,97768004,1.095,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,1.335,97768005,1.335,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,3.816,97768006,3.816,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,1.686,97768007,1.686,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,1.163,97768008,1.163,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,1.147,97768009,1.147,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,1.04,9776800A,1.04,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,0.967,9776800B,0.967,1,podcast_round1,Oregon Coast Aquarium,1998-03-26,97768,val
0.0,1.543,97781001,1.543,1,podcast_round1,Oregon Coast Aquarium,1998-04-13,97781,val
0.0,1.2098,97781002,1.2098,1,podcast_round1,Oregon Coast Aquarium,1998-04-13,97781,val
0.0,1.204,97781003,1.204,1,podcast_round1,Oregon Coast Aquarium,1998-04-13,97781,val
0.0,1.768,97781004,1.768,1,podcast_round1,Oregon Coast Aquarium,1998-04-13,97781,val
0.0,2.2501990000000003,97781005,2.2501990000000003,1,podcast_round1,Oregon Coast Aquarium,1998-04-13,97781,val
0.0,1.1806,97781006,1.1806,1,podcast_round1,Oregon Coast Aquarium,1998-04-13,97781,val
0.0,1.0812,97781007,1.0812,1,podcast_round1,Oregon Coast Aquarium,1998-04-13,97781,val
0.0,3.0947,97781008,3.0947,1,podcast_round1,Oregon Coast Aquarium,1998-04-13,97781,val
0.0,1.6131,97781009,1.6131,1,podcast_round1,Oregon Coast Aquarium,1998-04-13,97781,val
0.0,1.6394,9778100A,1.6394,1,podcast_round1,Oregon Coast Aquarium,1998-04-13,97781,val
1.0,2.7,60026,1.7,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
8.183,12.324,60026,4.141,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
12.004,17.985,60026,5.981,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
12.883,14.287,60026,1.404,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
18.251,21.040000000000003,60026,2.789,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
21.041,23.988,60026,2.947,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
21.041,22.508,60026,1.467,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
25.381,28.112,60026,2.7310000000000003,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
26.0,27.7,60026,1.7,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
29.0,30.7,60026,1.7,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
39.354,46.597,60026,7.2429999999999986,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
47.503,56.145,60026,8.642000000000001,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
55.882,59.567,60026,3.685,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
56.28100000000001,57.31200000000001,60026,1.031,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
59.697,62.242,60026,2.545,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
62.44300000000001,66.33100000000002,60026,3.888,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
62.832,63.533,60026,0.701,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
66.915,68.83800000000001,60026,1.923,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
68.74,70.205,60026,1.465,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
69.381,70.205,60026,0.8240000000000001,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
74.542,76.649,60026,2.107,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
75.0,76.89,60026,1.89,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
75.0,76.0,60026,1.0,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
77.477,81.0,60026,3.523,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
80.741,82.46,60026,1.719,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
82.539,84.019,60026,1.48,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
83.941,88.381,60026,4.44,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
83.941,85.458,60026,1.517,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
88.635,93.53,60026,4.895,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
96.264,100.254,60026,3.99,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
99.931,104.139,60026,4.208,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
102.0,103.89,60026,1.89,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
102.0,103.0,60026,1.0,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
105.225,108.057,60026,2.832,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
107.857,109.729,60026,1.872,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
109.414,110.447,60026,1.033,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
114.67,116.262,60026,1.592,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
116.061,117.188,60026,1.127,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts    X",1960-12-21,60026,val
117.027,118.999,60026,1.972,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
118.0,119.7,60026,1.7,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
118.839,120.53,60026,1.6909999999999998,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
121.915,124.012,60026,2.097,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
124.23,126.162,60026,1.932,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
129.0,132.0,60026,3.0,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
129.019,130.59900000000002,60026,1.58,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts    X",1960-12-21,60026,val
129.347,130.347,60026,1.0,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
133.18200000000002,136.12,60026,2.938,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
146.0,147.6,60026,1.6,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
146.0,151.981,60026,5.981,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
150.643,154.065,60026,3.422,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
151.815,153.037,60026,1.222,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
154.066,158.603,60026,4.537,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
159.231,162.048,60026,2.817,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
166.217,170.18200000000002,60026,3.965,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
166.217,167.80900000000003,60026,1.592,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
172.987,174.61,60026,1.6230000000000002,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
178.957,182.427,60026,3.47,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
184.252,185.538,60026,1.286,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
192.057,195.974,60026,3.917,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
195.897,197.58,60026,1.683,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
197.237,200.046,60026,2.809,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
202.144,203.535,60026,1.391,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
224.225,227.61,60026,3.385,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
224.225,225.656,60026,1.431,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
226.008,227.609,60026,1.601,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
233.254,235.194,60026,1.94,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
234.95,237.521,60026,2.571,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
237.013,238.763,60026,1.75,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
239.971,241.721,60026,1.75,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
242.549,245.69,60026,3.141,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
249.348,252.22000000000003,60026,2.872,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
262.141,265.468,60026,3.327,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
266.277,268.519,60026,2.242,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
269.575,273.899,60026,4.324,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
273.899,276.804,60026,2.905,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
275.649,276.329,60026,0.68,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
278.535,283.464,60026,4.928999999999999,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
279.02,280.031,60026,1.011,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
280.581,281.65200000000004,60026,1.071,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
281.48,283.464,60026,1.984,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
281.691,283.255,60026,1.564,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
289.029,291.266,60026,2.237,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
291.211,294.627,60026,3.4160000000000004,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
296.762,298.733,60026,1.971,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
299.512,303.743,60026,4.231,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
304.245,307.579,60026,3.334,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
304.79,305.68,60026,0.89,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
307.094,313.551,60026,6.4570000000000025,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
313.323,316.315,60026,2.992,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
326.6670000000001,332.5200000000001,60026,5.853,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
332.504,335.538,60026,3.034,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
336.36,340.583,60026,4.223,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
340.091,345.053,60026,4.962,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
340.091,341.757,60026,1.666,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
344.67900000000014,349.8590000000001,60026,5.18,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
347.36400000000015,348.7580000000001,60026,1.394,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
353.839,356.636,60026,2.797,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
354.80300000000005,355.90000000000003,60026,1.097,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
358.974,360.509,60026,1.535,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
358.977,363.161,60026,4.184,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
364.001,365.8,60026,1.7990000000000002,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
365.532,367.461,60026,1.929,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
367.154,369.273,60026,2.119,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
367.154,368.322,60026,1.168,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
369.025,371.792,60026,2.767,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
371.4330000000001,374.4680000000001,60026,3.035,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
374.184,375.994,60026,1.81,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
375.631,378.54,60026,2.909,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
380.163,384.11,60026,3.947,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
383.728,387.689,60026,3.961,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
388.725,393.574,60026,4.849,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
395.608,400.803,60026,5.195,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
402.065,406.006,60026,3.941,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
405.785,407.853,60026,2.068,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
407.392,408.836,60026,1.444,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
410.865,414.371,60026,3.506,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
415.595,417.875,60026,2.28,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
430.824,433.883,60026,3.059,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
433.514,437.324,60026,3.81,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
438.582,441.338,60026,2.756,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
445.479,448.017,60026,2.5380000000000003,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
453.916,458.89,60026,4.974,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
454.413,456.215,60026,1.802,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
463.755,468.34,60026,4.585,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
469.726,475.299,60026,5.573,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
479.393,481.505,60026,2.112,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
489.633,491.021,60026,1.388,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
495.49300000000005,501.54100000000005,60026,6.047999999999999,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
501.101,503.086,60026,1.985,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
507.018,508.481,60026,1.463,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
522.07,529.0630000000001,60026,6.992999999999999,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
536.299,539.002,60026,2.7030000000000003,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
539.293,541.865,60026,2.572,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
544.6990000000002,547.4490000000002,60026,2.75,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
547.077,549.484,60026,2.407,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
550.854,557.7570000000001,60026,6.9030000000000005,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts    X",1960-12-21,60026,val
557.175,566.213,60026,9.038,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts    X",1960-12-21,60026,val
566.549,569.959,60026,3.41,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts    X",1960-12-21,60026,val
569.4159999999998,572.7939999999999,60026,3.378,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts    X",1960-12-21,60026,val
587.37,591.105,60026,3.735,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts    X",1960-12-21,60026,val
592.4019999999998,595.7599999999998,60026,3.358,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
594.3380000000002,601.0340000000002,60026,6.6960000000000015,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
603.87,615.244,60026,11.374,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
603.879,607.854,60026,3.975,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
616.419,620.858,60026,4.439,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
623.47,629.799,60026,6.329,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
630.439,635.4549999999999,60026,5.016,1,podcast_round1,"80 mi. south of Martha's Vineyard, Massachusetts",1960-12-21,60026,val
